0922最后一次登陆前的等级,角色id,churn,角色,0922最后一次登陆后的等级,0922最后一次登陆升了多少等级,2日充值总值,战力,天书炼魔阵次数,仙门试炼次数,仙门试炼最高级,天书护送李英琼次数,天书保护苦行头陀次数,天书血魔幻境次数,天书圣焰战场次数,天书蟠桃园次数,banggong,isparty,首次炼魔阵等级,ispvp,isforge,Forge_time,Forge_success_rate,法宝修炼次数,融合法宝次数,玩家地区,kill_time,death_time,duanzao+1,duanzao+2,duanzao+3,duanzao+4,duanzao+5,duanzao+6,duanzao+7,duanzao+8,duanzao+9,duanzao+10,duanzao+11,duanzao+12,duanzao+13,whether_have_any_duanzao_+5
31,8102028181755559936,0,仙禽,35,4,0.0,31129.0,0,0,0,0,0,0,0,0,700.0,1,0.0,0.0,1.0,19.0,64.0,41.0,1.0,菲律宾,0.0,0.0,0,0,0,1,0,0,1,2,0,0,0,0,0,1
20,8102028181839577088,0,峨嵋,36,16,0.0,33115.0,0,0,0,0,0,0,0,0,3010.0,1,0.0,0.0,1.0,7.0,82.0,71.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,8102028181873786880,0,百花,45,1,0.0,88002.0,2,46,29,2,2,2,23,2,0.0,0,37.0,1.0,1.0,79.0,87.0,65.0,16.0,菲律宾,110.0,90.0,1,0,0,4,3,2,1,2,0,0,0,0,0,1
11,8102028181939716096,0,百花,11,0,0.0,3812.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,8102028182039199744,0,仙禽,45,0,0.0,77118.0,2,56,26,2,2,2,15,2,0.0,0,38.0,1.0,1.0,76.0,64.0,58.0,17.0,菲律宾,135.0,83.0,1,0,0,3,5,1,1,2,0,0,0,0,0,1
36,8102028182111453184,1,青城,37,1,0.0,33363.0,1,10,10,0,0,0,0,0,300.0,1,36.0,0.0,0.0,0.0,0.0,56.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,8102028182127345664,0,百花,32,0,60.0,40704.0,1,16,16,0,0,1,0,0,1370.0,1,25.0,0.0,1.0,23.0,82.0,33.0,0.0,菲律宾,0.0,0.0,0,0,0,1,0,0,1,2,0,0,0,0,0,1
37,8102028182152282112,0,峨嵋,38,1,0.0,35324.0,1,20,10,1,0,0,0,0,0.0,0,35.0,0.0,1.0,12.0,72.0,17.0,0.0,菲律宾,0.0,3.0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
36,8102028182186754048,0,百花,36,0,0.0,27486.0,0,10,10,0,0,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,菲律宾,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,8102028182244622336,0,峨嵋,35,0,0.0,22431.0,0,4,4,0,0,0,0,0,0.0,0,0.0,0.0,1.0,9.0,100.0,10.0,2.0,菲律宾,1.0,3.0,0,0,0,0,0,0,1,2,0,0,0,0,0,1
27,8102028182255665152,1,青城,35,8,0.0,20472.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,8102028182298099712,1,峨嵋,28,2,0.0,28283.0,0,0,0,0,0,1,0,0,0.0,0,0.0,0.0,1.0,32.0,100.0,17.0,1.0,菲律宾,0.0,8.0,0,0,0,3,0,0,1,2,0,0,0,0,0,1
28,8102028182333587457,0,仙禽,30,2,0.0,31220.0,0,9,9,0,0,1,0,0,1650.0,1,0.0,0.0,1.0,50.0,70.0,61.0,3.0,菲律宾,0.0,1.0,1,0,0,4,3,0,1,2,0,0,0,0,0,1
40,8102028182346727425,0,仙禽,42,2,0.0,72196.0,2,23,22,2,2,3,2,2,690.0,1,19.0,1.0,1.0,75.0,70.0,77.0,15.0,菲律宾,10.0,9.0,1,0,0,4,3,2,1,2,0,0,0,0,0,1
39,8102028182350987264,1,仙禽,39,0,0.0,35438.0,2,21,11,1,0,1,2,0,490.0,1,37.0,1.0,1.0,30.0,100.0,11.0,0.0,菲律宾,4.0,12.0,1,0,0,4,2,0,1,2,0,0,0,0,0,1
44,8102028182381494272,0,武尊,44,0,60.0,67585.0,2,20,20,2,2,2,2,1,0.0,0,38.0,1.0,1.0,54.0,76.0,23.0,6.0,菲律宾,7.0,26.0,0,0,0,3,0,0,1,2,0,0,0,0,0,1
36,8102028182383886336,1,武尊,36,0,0.0,37957.0,1,11,11,0,0,0,0,0,0.0,0,36.0,0.0,1.0,22.0,64.0,19.0,1.0,菲律宾,0.0,0.0,0,0,0,2,0,0,1,2,0,0,0,0,0,1
38,8102028182411116544,0,青城,38,0,60.0,42982.0,1,26,14,0,0,0,0,0,0.0,0,37.0,0.0,1.0,9.0,85.0,52.0,1.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
36,8102028182417408000,1,武尊,36,0,0.0,29813.0,0,17,11,0,0,0,1,0,250.0,1,0.0,1.0,1.0,8.0,100.0,28.0,0.0,菲律宾,0.0,5.0,0,0,0,0,0,0,1,2,0,0,0,0,0,1
44,8102028182441197569,0,青城,45,1,60.0,72666.0,2,35,26,2,3,2,4,1,0.0,0,38.0,1.0,1.0,60.0,64.0,35.0,2.0,菲律宾,18.0,61.0,0,0,0,1,0,0,1,2,0,0,0,0,0,1
41,8102028182452109312,0,青城,43,2,120.0,75119.0,2,21,20,2,3,3,1,2,2775.0,1,29.0,1.0,1.0,69.0,70.0,172.0,6.0,菲律宾,4.0,7.0,1,0,0,4,4,1,1,2,0,0,0,0,0,1
40,8102028182568763392,0,仙禽,40,0,0.0,66919.0,2,40,26,2,1,2,13,1,0.0,0,30.0,1.0,1.0,60.0,82.0,46.0,11.0,菲律宾,32.0,74.0,1,0,0,4,3,1,1,1,0,0,0,0,0,1
38,8102028182570434560,0,青城,38,0,0.0,39432.0,1,23,16,0,0,0,2,1,0.0,0,37.0,1.0,1.0,2.0,100.0,11.0,1.0,菲律宾,0.0,15.0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
37,8102028182620667905,0,青城,41,4,0.0,78652.0,2,24,23,2,2,2,2,0,0.0,0,18.0,1.0,1.0,73.0,80.0,78.0,14.0,菲律宾,3.0,21.0,1,0,0,4,5,2,1,2,0,0,0,0,0,1
37,8102028182672179200,1,青城,39,2,0.0,41583.0,1,10,10,0,0,1,0,0,0.0,0,37.0,0.0,1.0,13.0,87.0,30.0,1.0,菲律宾,4.0,5.0,0,0,0,0,0,0,1,2,0,0,0,0,0,1
45,8102028182673752064,0,百花,45,0,120.0,92698.0,1,32,29,2,2,2,2,1,0.0,0,38.0,1.0,1.0,94.0,80.0,35.0,12.0,菲律宾,27.0,24.0,1,0,0,4,1,0,1,2,0,0,0,0,0,1
16,8102028182678994944,0,百花,16,0,0.0,8387.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,8102028182687842304,1,百花,33,9,0.0,17316.0,1,0,0,0,0,0,0,0,0.0,0,29.0,0.0,0.0,0.0,0.0,11.0,1.0,菲律宾,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,8102028182754394114,0,仙禽,43,0,0.0,63621.0,2,27,17,1,1,2,4,1,8785.0,1,37.0,1.0,1.0,41.0,32.0,46.0,2.0,菲律宾,9.0,27.0,0,0,0,0,0,0,1,2,0,0,0,0,0,1
38,8102028182762815488,1,武尊,40,2,60.0,53000.0,2,14,14,2,2,2,0,1,0.0,0,36.0,0.0,1.0,63.0,32.0,52.0,2.0,菲律宾,0.0,0.0,1,0,0,4,3,0,1,2,0,0,0,0,0,1
2,8102028182763765760,1,武尊,2,0,0.0,980.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,8102028182798958592,1,仙禽,9,4,0.0,3469.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,8102028182799908864,0,峨嵋,38,0,0.0,43940.0,1,10,10,0,2,1,3,1,0.0,0,30.0,1.0,1.0,55.0,60.0,53.0,12.0,菲律宾,15.0,28.0,1,0,0,4,2,0,1,2,0,0,0,0,0,1
37,8102028182804856832,0,仙禽,37,0,60.0,42597.0,1,17,16,0,2,2,0,0,1750.0,1,36.0,0.0,1.0,35.0,30.0,40.0,1.0,菲律宾,0.0,0.0,1,0,0,4,1,0,1,2,0,0,0,0,0,1
30,8102028182813966336,0,青城,36,6,0.0,29583.0,1,18,16,0,0,0,1,0,0.0,0,36.0,1.0,1.0,1.0,100.0,27.0,0.0,菲律宾,0.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
11,8102028182822649856,1,仙禽,21,10,0.0,9449.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,8102028182825598976,0,仙禽,43,0,0.0,53679.0,2,36,23,1,1,2,0,0,2790.0,1,36.0,0.0,1.0,30.0,70.0,40.0,9.0,菲律宾,0.0,2.0,0,0,0,4,1,0,1,2,0,0,0,0,0,1
39,8102028182843981824,0,百花,42,3,0.0,47616.0,2,75,21,0,0,1,0,1,890.0,1,25.0,0.0,1.0,54.0,72.0,26.0,1.0,菲律宾,0.0,6.0,0,0,0,4,1,0,1,2,0,0,0,0,0,1
6,8102028182863347712,0,仙禽,7,1,0.0,1480.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,8102028182864265216,0,青城,43,0,0.0,71564.0,2,32,22,1,1,2,0,1,4860.0,1,27.0,0.0,1.0,69.0,87.0,79.0,8.0,菲律宾,0.0,0.0,0,0,0,4,1,0,1,2,0,0,0,0,0,1
43,8102028182900539393,0,青城,43,0,0.0,55953.0,2,27,22,2,1,4,1,1,1050.0,1,38.0,1.0,1.0,61.0,100.0,78.0,28.0,菲律宾,3.0,7.0,1,0,0,5,6,3,1,2,0,0,0,0,0,1
1,8102028182918070274,1,百花,4,3,0.0,1368.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,8102028182927507456,1,仙禽,25,0,0.0,13122.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,8102028182934880256,1,百花,8,1,0.0,2308.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,8102028182940876800,1,仙禽,14,5,0.0,7069.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,8102028182955753472,0,峨嵋,44,0,240.0,80717.0,2,49,29,1,1,2,5,1,2965.0,1,37.0,1.0,1.0,84.0,27.0,58.0,7.0,菲律宾,26.0,31.0,1,0,0,4,4,1,1,2,0,0,0,0,0,1
5,8102028182961651712,1,青城,7,2,0.0,2071.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,8102028182969516032,0,青城,36,0,0.0,38660.0,0,27,14,0,0,0,0,1,820.0,1,0.0,0.0,1.0,16.0,30.0,18.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
37,8102028182997696513,0,仙禽,37,0,0.0,38787.0,1,14,11,0,0,0,0,0,770.0,1,26.0,0.0,1.0,45.0,80.0,21.0,0.0,菲律宾,0.0,1.0,0,0,0,4,1,0,1,2,0,0,0,0,0,1
6,8102028183039344640,1,武尊,6,0,0.0,2527.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,8102028180820754432,0,武尊,45,0,0.0,78567.0,2,39,33,2,2,2,3,2,0.0,0,37.0,1.0,1.0,85.0,45.0,23.0,9.0,菲律宾,57.0,60.0,0,0,0,3,1,0,1,2,0,0,0,0,0,1
45,8102028180821114880,0,青城,45,0,60.0,89294.0,2,32,26,2,3,3,4,2,0.0,0,37.0,1.0,1.0,111.0,68.0,43.0,8.0,菲律宾,24.0,43.0,1,0,0,4,4,1,0,2,0,0,0,0,0,1
45,8102028180821770240,0,峨嵋,45,0,60.0,103356.0,2,73,31,2,2,2,7,1,0.0,0,36.0,1.0,1.0,88.0,68.0,49.0,10.0,菲律宾,124.0,63.0,1,0,0,4,1,0,1,2,0,0,0,0,0,1
45,8102028180822458368,0,峨嵋,45,0,60.0,94129.0,2,44,32,2,2,3,0,2,0.0,0,30.0,0.0,1.0,88.0,72.0,95.0,8.0,菲律宾,2.0,4.0,1,0,0,4,3,0,1,2,0,0,0,0,0,1
45,8102028180823900160,0,青城,45,0,60.0,82596.0,2,27,26,2,2,2,3,3,0.0,0,38.0,1.0,1.0,72.0,74.0,55.0,9.0,菲律宾,22.0,30.0,0,0,0,4,1,0,1,2,0,0,0,0,0,1
45,8102028180824588289,0,武尊,45,0,60.0,84446.0,2,43,26,2,2,3,11,1,0.0,0,37.0,1.0,1.0,82.0,34.0,93.0,15.0,菲律宾,56.0,88.0,1,0,0,3,2,0,1,2,0,0,0,0,0,1
45,8102028180829732864,0,仙禽,45,0,0.0,75927.0,2,36,23,3,3,3,4,2,0.0,0,37.0,1.0,1.0,74.0,70.0,79.0,12.0,菲律宾,32.0,40.0,1,0,0,3,4,1,1,2,0,0,0,0,0,1
36,8102028180839006208,1,青城,38,2,60.0,43998.0,2,11,11,0,0,3,0,0,550.0,1,35.0,0.0,1.0,23.0,64.0,380.0,0.0,菲律宾,0.0,0.0,0,0,0,4,1,0,1,2,0,0,0,0,0,1
27,8102028180853653504,0,峨嵋,36,9,0.0,41069.0,0,13,13,0,0,2,0,0,1765.0,1,0.0,0.0,1.0,42.0,85.0,48.0,5.0,菲律宾,0.0,0.0,1,0,0,4,2,0,1,2,0,0,0,0,0,1
36,8102028180854439936,1,仙禽,37,1,0.0,47134.0,1,14,14,1,1,1,0,0,650.0,1,15.0,0.0,1.0,48.0,30.0,62.0,2.0,菲律宾,0.0,0.0,1,0,0,3,1,0,1,2,0,0,0,0,0,1
43,8102028180856438784,0,仙禽,45,2,0.0,80352.0,2,51,26,3,3,3,4,2,1990.0,1,38.0,1.0,1.0,87.0,50.0,33.0,9.0,菲律宾,15.0,15.0,1,0,0,3,3,1,1,2,0,0,0,0,0,1
26,8102028180865056768,1,峨嵋,30,4,60.0,40070.0,2,12,12,0,0,1,0,0,0.0,0,15.0,0.0,1.0,43.0,34.0,31.0,0.0,菲律宾,0.0,0.0,0,0,0,4,0,0,1,2,0,0,0,0,0,1
45,8102028180871282688,0,百花,45,0,60.0,96494.0,2,38,33,2,2,2,4,2,0.0,0,35.0,1.0,1.0,132.0,34.0,57.0,13.0,菲律宾,30.0,20.0,1,0,2,11,4,5,2,2,0,0,0,0,0,1
37,8102028180874002432,1,峨嵋,37,0,0.0,37716.0,0,7,7,0,0,1,0,1,520.0,1,0.0,0.0,1.0,15.0,100.0,26.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
5,8102028180904116224,1,仙禽,5,0,0.0,2231.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,8102028180916338688,0,仙禽,39,0,60.0,46628.0,0,15,14,0,0,1,0,1,2825.0,1,0.0,0.0,1.0,29.0,82.0,65.0,0.0,菲律宾,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
29,8102028180932165632,1,峨嵋,35,6,0.0,26837.0,0,11,11,0,0,0,0,0,0.0,1,0.0,0.0,1.0,4.0,100.0,20.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
45,8102028180962639874,0,峨嵋,45,0,1100.0,105371.0,2,53,27,2,2,2,4,2,0.0,0,38.0,1.0,1.0,153.0,50.0,69.0,7.0,菲律宾,59.0,44.0,0,0,0,3,3,4,3,2,0,0,0,0,0,1
36,8102028180963491841,1,青城,36,0,0.0,37845.0,0,14,13,0,0,0,0,0,0.0,0,0.0,0.0,1.0,32.0,100.0,11.0,0.0,菲律宾,1.0,10.0,0,0,0,2,0,0,1,2,0,0,0,0,0,1
45,8102028180963524608,0,青城,45,0,480.0,88589.0,2,27,26,2,2,2,4,2,0.0,0,35.0,1.0,1.0,71.0,32.0,33.0,11.0,菲律宾,22.0,39.0,1,0,0,4,1,0,1,2,0,0,0,0,0,1
38,8102028180964769792,1,武尊,40,2,180.0,59453.0,2,10,10,2,2,2,0,0,2050.0,1,25.0,0.0,1.0,42.0,30.0,61.0,2.0,菲律宾,0.0,1.0,1,0,0,4,1,0,1,2,0,0,0,0,0,1
45,8102028180979843072,0,峨嵋,45,0,60.0,89185.0,2,43,30,2,2,2,2,2,0.0,0,24.0,1.0,1.0,135.0,50.0,61.0,9.0,菲律宾,44.0,36.0,1,0,1,8,6,5,4,1,0,0,0,0,0,1
40,8102028180987543552,0,峨嵋,40,0,0.0,48375.0,2,29,16,1,2,1,1,0,16600.0,1,38.0,1.0,1.0,8.0,64.0,118.0,1.0,菲律宾,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,8102028181007171584,0,峨嵋,41,1,0.0,58134.0,2,21,20,2,2,1,1,2,0.0,0,37.0,1.0,1.0,71.0,70.0,193.0,7.0,菲律宾,4.0,8.0,1,0,0,3,5,1,1,2,0,0,0,0,0,1
36,8102028181037056000,0,峨嵋,36,0,0.0,33016.0,0,25,13,0,0,1,0,0,2855.0,1,0.0,0.0,1.0,18.0,25.0,41.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
36,8102028181037088768,0,仙禽,37,1,0.0,31390.0,1,21,11,0,0,0,0,0,0.0,1,36.0,0.0,1.0,6.0,87.0,24.0,2.0,菲律宾,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
43,8102028181038301184,1,峨嵋,44,1,0.0,76309.0,1,17,17,1,1,1,7,1,0.0,0,36.0,1.0,1.0,65.0,64.0,26.0,31.0,菲律宾,35.0,55.0,1,0,0,3,4,2,2,1,0,0,0,0,0,1
41,8102028181045411841,0,仙禽,41,0,0.0,48986.0,1,29,19,0,2,2,0,2,7490.0,1,37.0,0.0,1.0,52.0,64.0,70.0,2.0,菲律宾,1.0,3.0,0,0,0,4,1,0,1,2,0,0,0,0,0,1
44,8102028181052096512,0,百花,44,0,0.0,70384.0,2,26,26,2,2,2,4,2,0.0,0,37.0,1.0,1.0,44.0,85.0,24.0,7.0,菲律宾,23.0,15.0,0,0,0,2,0,0,1,2,0,0,0,0,0,1
10,8102028181059633152,1,百花,28,18,0.0,25047.0,0,13,13,0,0,0,0,0,0.0,0,0.0,0.0,1.0,4.0,85.0,23.0,1.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
12,8102028181081423872,0,青城,12,0,0.0,5006.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,8102028181084733441,1,青城,45,0,60.0,90868.0,2,52,27,4,3,3,4,2,0.0,0,38.0,1.0,1.0,93.0,64.0,73.0,9.0,菲律宾,25.0,28.0,1,0,0,4,5,2,1,2,0,0,0,0,0,1
43,8102028181091647488,1,峨嵋,43,0,0.0,56420.0,2,38,17,2,2,3,4,1,1970.0,1,37.0,1.0,1.0,77.0,82.0,83.0,9.0,菲律宾,30.0,24.0,1,0,0,6,5,4,3,2,0,0,0,0,0,1
41,8102028181096366080,0,仙禽,42,1,0.0,72736.0,2,26,26,1,2,2,2,2,3400.0,1,37.0,1.0,1.0,64.0,32.0,23.0,6.0,菲律宾,10.0,13.0,1,0,0,4,1,0,1,1,0,0,0,0,0,1
44,8102028181098889216,0,青城,45,1,120.0,76878.0,1,38,23,1,2,2,2,3,3500.0,1,40.0,1.0,1.0,53.0,68.0,744.0,4.0,菲律宾,10.0,20.0,0,0,0,4,0,0,1,2,0,0,0,0,0,1
43,8102028181103706112,0,青城,44,1,0.0,66402.0,2,38,21,1,1,2,2,2,1410.0,1,37.0,1.0,1.0,51.0,50.0,69.0,9.0,菲律宾,4.0,15.0,1,0,0,4,3,1,1,1,0,0,0,0,0,1
23,8102028181116059648,1,仙禽,24,1,0.0,11680.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,8102028181117763584,0,仙禽,38,20,0.0,39992.0,1,14,13,1,1,1,0,0,0.0,0,35.0,0.0,1.0,19.0,100.0,37.0,1.0,菲律宾,0.0,2.0,0,0,0,2,0,0,1,2,0,0,0,0,0,1
41,8102028181124186112,0,青城,41,0,0.0,54794.0,1,33,20,1,1,2,0,0,190.0,1,40.0,0.0,1.0,26.0,76.0,21.0,1.0,菲律宾,0.0,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
45,8102028181168128000,0,青城,45,0,0.0,78188.0,2,34,26,2,2,2,6,2,0.0,0,18.0,1.0,1.0,78.0,70.0,75.0,17.0,菲律宾,25.0,51.0,1,0,0,4,3,1,1,2,0,0,0,0,0,1
10,8102028181176057856,1,青城,15,5,0.0,6964.0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,8102028181233565696,1,青城,30,9,0.0,20422.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,8102028181240381440,0,青城,42,1,0.0,80181.0,2,28,26,2,2,2,9,2,0.0,0,35.0,1.0,1.0,75.0,70.0,24.0,13.0,菲律宾,34.0,78.0,0,0,0,3,3,1,1,1,0,0,0,0,0,1
45,8102028181251260416,0,峨嵋,45,0,60.0,93497.0,2,32,30,2,3,2,7,2,7210.0,1,38.0,1.0,1.0,110.0,27.0,52.0,20.0,菲律宾,60.0,57.0,1,0,0,4,4,4,1,1,0,0,0,0,0,1
45,8102028181264302080,0,青城,45,0,0.0,88081.0,2,30,26,2,2,2,2,2,0.0,0,30.0,1.0,1.0,76.0,82.0,57.0,24.0,菲律宾,50.0,56.0,1,0,0,4,2,2,1,2,0,0,0,0,0,1
17,8102028181276131328,0,青城,17,0,0.0,7294.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,Others,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,8102028181281308672,0,青城,43,3,0.0,51201.0,0,28,17,0,1,2,0,1,3010.0,1,0.0,0.0,1.0,24.0,82.0,40.0,0.0,菲律宾,2.0,1.0,0,0,0,0,0,0,1,2,0,0,0,0,0,1
35,8102028181301624834,0,峨嵋,35,0,0.0,42297.0,1,15,15,0,0,1,1,0,5620.0,1,22.0,1.0,1.0,42.0,32.0,33.0,2.0,菲律宾,2.0,10.0,0,0,0,3,0,0,1,2,0,0,0,0,0,1
40,8102028181303721984,0,峨嵋,42,2,0.0,52582.0,1,17,15,1,1,1,0,2,2820.0,1,36.0,0.0,1.0,20.0,85.0,26.0,1.0,菲律宾,0.0,0.0,0,0,0,0,0,0,1,2,0,0,0,0,0,1
42,8102028181351170048,0,青城,43,1,0.0,54279.0,2,13,10,0,1,1,0,1,940.0,1,24.0,0.0,1.0,26.0,100.0,126.0,0.0,菲律宾,0.0,1.0,0,0,0,0,0,0,1,2,0,0,0,0,0,1
7,8102028181405302784,0,青城,9,2,0.0,2130.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,8102028181406220289,1,百花,16,10,0.0,8487.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,8102028181433024512,1,百花,39,0,0.0,47454.0,1,12,12,0,1,1,0,4,0.0,0,36.0,0.0,1.0,37.0,80.0,14.0,5.0,菲律宾,0.0,0.0,0,0,0,4,0,0,1,2,0,0,0,0,0,1
20,8102028181457797120,1,青城,20,0,0.0,10634.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,8102028181465071616,1,青城,7,0,0.0,1730.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,8102028181475721216,0,青城,37,0,0.0,40311.0,0,18,16,0,0,0,0,1,0.0,0,0.0,0.0,1.0,11.0,85.0,56.0,1.0,菲律宾,0.0,0.0,0,0,0,0,0,0,1,2,0,0,0,0,0,1
43,8102028181491712000,0,青城,43,0,0.0,64662.0,0,41,26,0,0,1,2,0,385.0,1,0.0,1.0,1.0,61.0,25.0,67.0,10.0,菲律宾,3.0,17.0,1,0,0,4,3,0,1,1,0,0,0,0,0,1
35,8102028181514682368,1,青城,36,1,0.0,13958.0,1,0,0,0,0,0,0,0,0.0,0,35.0,0.0,1.0,1.0,100.0,17.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
45,8102028181514682369,0,青城,45,0,360.0,85343.0,2,56,26,2,2,2,7,3,24131.0,1,30.0,1.0,1.0,75.0,82.0,59.0,11.0,Others,53.0,91.0,0,0,0,4,0,0,1,2,0,0,0,0,0,1
42,8102028181518188544,0,武尊,44,2,0.0,60621.0,2,32,23,2,2,2,0,1,6285.0,1,36.0,0.0,1.0,58.0,30.0,17.0,10.0,菲律宾,0.0,6.0,1,0,0,4,0,0,1,2,0,0,0,0,0,1
44,8102028181528215552,0,百花,44,0,0.0,77984.0,2,38,26,1,1,1,4,2,1135.0,1,22.0,1.0,1.0,79.0,78.0,46.0,11.0,菲律宾,18.0,22.0,1,0,0,3,2,0,1,2,0,0,0,0,0,1
12,8102028181531459584,1,青城,16,4,0.0,8810.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,菲律宾,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
